longitude,latitude,septic_id,septic_capacity,steel_id,steel_capacity,houses
36.3407898055,32.2876860087,D8-B2-T15,8,,,"D8-B2-H76,D8-B2-H77,D8-B2-H81,D8-B2-H82"
36.3407318942,32.2873083606,D8-B2-T16,8,,,"D8-B2-H78,D8-B2-H80"
36.3408815327,32.2874193373,D8-B2-T17,8,,,"D8-B2-H86,D8-B2-H87,D8-B2-H88,D8-B2-H89,D8-B2-H90,D8-B2-H91"
36.3409719058,32.2876214842,D8-B2-T18,8,,,"D8-B2-H84,D8-B2-H85,D8-B2-H91,D8-B2-H92"
36.3410466589,32.2877266148,D8-B2-T19,8,,,"D8-B2-H83,D8-B2-H93,D8-B2-H94,D8-B2-H95,D8-B2-H96,D8-B2-H97"
36.3412338075,32.2872793204,D8-B2-T20,8,,,"D8-B2-H98,D8-B2-H99,D8-B2-H100,D8-B2-H101,D8-B2-H102,D8-B2-H103,D8-B2-H104,D8-B2-H105"
36.341602522,32.2877217454,D8-B2-T21,8,,,"D8-B2-H106,D8-B2-H107,D8-B2-H108,D8-B2-H109,D8-B2-H110,D8-B2-H111,D8-B2-H112,D8-B2-H120"
36.3414879287,32.2871060863,D8-B2-T22,8,,,"D8-B2-H113,D8-B2-H114,D8-B2-H115,D8-B2-H116,D8-B2-H117,D8-B2-H121"
36.3362776008,32.2886784172,D8-B3-T1,8,,,"D8-B3-H1,D8-B3-H2,D8-B3-H3,D8-B3-H4,D8-B3-H5,D8-B3-H6"
36.3363537581,32.288492288,D8-B3-T2,8,,,"D8-B3-H7,D8-B3-H8,D8-B3-H9,D8-B3-H10,D8-B3-H11,D8-B3-H12"
36.3365411705,32.2882843286,D8-B3-T3,8,,,"D8-B3-H13,D8-B3-H14,D8-B3-H15,D8-B3-H16,D8-B3-H17,D8-B3-H18,D8-B3-H19"
36.3370018507,32.2883305013,D8-B3-T4,8,,,"D8-B3-H20,D8-B3-H21,D8-B3-H22,D8-B3-H24,D8-B3-H25"
36.3371569339,32.2883959676,D8-B3-T5,8,,,"D8-B3-H26,D8-B3-H27,D8-B3-H28"
36.337268489,32.2880096034,D8-B3-T6,8,,,"D8-B3-H29,D8-B3-H30,D8-B3-H31,D8-B3-H32,D8-B3-H33,D8-B3-H34,D8-B3-H35,D8-B3-H36,D8-B3-H38"
36.3375122709,32.2879201384,D8-B3-T7,8,,,"D8-B3-H39,D8-B3-H40,D8-B3-H41,D8-B3-H42"
36.3377725732,32.2878457366,D8-B3-T8,8,,,"D8-B3-H43,D8-B3-H44,D8-B3-H45"
36.3382252356,32.2880660389,D8-B3-T9,2.5,,,D8-B3-H46
36.3382825663,32.2878258779,D8-B4-T1,8,,,"D8-B4-H1,D8-B4-H2,D8-B4-H3,D8-B4-H4"
36.3385834066,32.2877266034,D8-B4-T2,8,,,"D8-B4-H5,D8-B4-H6,D8-B4-H7,D8-B4-H8,D8-B4-H9,D8-B4-H10"
36.3388950148,32.2874917401,D8-B4-T3,8,,,"D8-B4-H11,D8-B4-H12,D8-B4-H13,D8-B4-H14,D8-B4-H15,D8-B4-H16"
36.3392452697,32.2874878567,D8-B4-T4,8,,,"D8-B4-H18,D8-B4-H19,D8-B4-H20,D8-B4-H21,D8-B4-H22,D8-B4-H23"
36.3396259958,32.2873578799,D8-B4-T5,8,,,"D8-B4-H24,D8-B4-H25,D8-B4-H26,D8-B4-H27,D8-B4-H28,D8-B4-H29,D8-B4-H30"
36.3399819256,32.2873138703,D8-B4-T6,8,,,"D8-B4-H31,D8-B4-H32,D8-B4-H33,D8-B4-H34,D8-B4-H35,D8-B4-H36,D8-B4-H37"
36.3402601238,32.2870999967,D8-B4-T7,8,,,"D8-B4-H38,D8-B4-H39,D8-B4-H40,D8-B4-H41,D8-B4-H42,D8-B4-H43,D8-B4-H44,D8-B4-H45"
36.3406568148,32.2870513164,D8-B4-T8,8,,,"D8-B4-H46,D8-B4-H47,D8-B4-H48,D8-B4-H49,D8-B4-H50,D8-B4-H51,D8-B4-H52,D8-B4-H53,D8-B4-H54,D8-B4-H55"
36.3408459548,32.2867792976,D8-B4-T9,8,,,"D8-B4-H56,D8-B4-H57,D8-B4-H58,D8-B4-H59,D8-B4-H60,D8-B4-H61,D8-B4-H62"
36.3412732322,32.2867577574,D8-B4-T10,2.5,,,"D8-B4-H62,D8-B4-H63,D8-B4-H66"
36.3414233899,32.2866806609,D8-B4-T11,8,,,"D8-B4-H65,D8-B4-H66,D8-B4-H67,D8-B4-H68"
36.3416408107,32.2865581242,D8-B4-T12,8,,,"D8-B4-H69,D8-B4-H70,D8-B4-H71,D8-B4-H72,D8-B4-H73,D8-B4-H74"
36.335575548,32.288146631,D8-B5-T1,8,,,"D8-B5-H1,D8-B5-H2,D8-B5-H3,D8-B5-H4,D8-B5-H5,D8-B5-H6"
36.3358554135,32.2881802538,D8-B5-T2,8,,,"D8-B5-H7,D8-B5-H8,D8-B5-H9,D8-B5-H10,D8-B5-H11"
36.3360657584,32.2878967391,D8-B5-T3,8,,,"D8-B5-H12,D8-B5-H13,D8-B5-H14,D8-B5-H15,D8-B5-H16,D8-B5-H17,D8-B5-H18,D8-B5-H19"
36.3363429501,32.287902435,D8-B5-T4,8,,,"D8-B5-H20,D8-B5-H21,D8-B5-H22"
36.3365574083,32.2877424047,D8-B5-T5,8,,,D8-B5-H23
36.3369235943,32.2877522455,D8-B5-T6,8,,,"D8-B5-H28,D8-B5-H29,D8-B5-H30,D8-B5-H31,D8-B5-H32,D8-B5-H33,D8-B5-H34,D8-B5-H35,D8-B5-H36"
36.3371637717,32.2874765569,D8-B5-T7,8,,,"D8-B5-H37,D8-B5-H38,D8-B5-H39,D8-B5-H40,D8-B5-H41,D8-B5-H42"
36.3373845831,32.2874128185,D8-B5-T8,8,,,"D8-B5-H43,D8-B5-H44,D8-B5-H45,D8-B5-H46,D8-B5-H47,D8-B5-H48"
36.3376979396,32.2873015216,D8-B5-T9,8,,,"D8-B5-H49,D8-B5-H50,D8-B5-H51,D8-B5-H52,D8-B5-H53,D8-B5-H54,D8-B5-H55,D8-B5-H56"
36.33832438,32.2871002716,D8-B6-T1,8,,,"D8-B6-H1,D8-B6-H2,D8-B6-H3,D8-B6-H4,D8-B6-H5,D8-B6-H6"
36.3387075024,32.287136957,D8-B6-T2,8,,,"D8-B6-H7,D8-B6-H8,D8-B6-H9,D8-B6-H10,D8-B6-H11,D8-B6-H12"
36.3389190663,32.2872418831,D8-B6-T3,8,,,"D8-B6-H13,D8-B6-H14,D8-B6-H15,D8-B6-H16,D8-B6-H17,D8-B6-H18,D8-B6-H19"
36.3391548177,32.2871645737,D8-B6-T4,8,,,"D8-B6-H20,D8-B6-H21,D8-B6-H22,D8-B6-H23,D8-B6-H24,D8-B6-H25"
36.3393842332,32.287096904,D8-B6-T5,8,,,"D8-B6-H26,D8-B6-H27,D8-B6-H28,D8-B6-H29,D8-B6-H30,D8-B6-H31"
36.3395938592,32.2870013385,D8-B6-T6,8,,,"D8-B6-H32,D8-B6-H33,D8-B6-H34,D8-B6-H35,D8-B6-H36,D8-B6-H37"
36.3397735167,32.2868707502,D8-B6-T7,8,,,"D8-B6-H38,D8-B6-H39,D8-B6-H40,D8-B6-H41,D8-B6-H42,D8-B6-H43"
36.3400555858,32.2865619918,D8-B6-T8,8,,,"D8-B6-H44,D8-B6-H45,D8-B6-H46,D8-B6-H47,D8-B6-H48,D8-B6-H49"
36.3404167023,32.2864551411,D8-B6-T9,8,,,"D8-B6-H50,D8-B6-H51,D8-B6-H52,D8-B6-H53,D8-B6-H54,D8-B6-H55,D8-B6-H56,D8-B6-H57"
36.3407532701,32.286367636,D8-B6-T10,8,,,"D8-B6-H58,D8-B6-H59,D8-B6-H60,D8-B6-H61,D8-B6-H62"
36.3409294406,32.286296119,D8-B6-T11,8,,,"D8-B6-H63,D8-B6-H64,D8-B6-H65,D8-B6-H66,D8-B6-H67"
36.3412142335,32.2861676222,D8-B6-T12,8,,,"D8-B6-H68,D8-B6-H69,D8-B6-H70,D8-B6-H71,D8-B6-H72,D8-B6-H73,D8-B6-H74"
36.3413687742,32.2861637467,D8-B6-T13,8,,,"D8-B6-H75,D8-B6-H76,D8-B6-H77"
36.3416677158,32.286112342,D8-B6-T14,8,,,"D8-B6-H78,D8-B6-H79,D8-B6-H80"
36.3352875364,32.287464683,D8-B7-T1,8,,,"D8-B7-H1,D8-B7-H2,D8-B7-H3,D8-B7-H4,D8-B7-H5,D8-B7-H6,D8-B7-H7"
36.3355734446,32.2874707233,D8-B7-T2,8,,,"D8-B7-H8,D8-B7-H9,D8-B7-H10,D8-B7-H11,D8-B7-H12,D8-B7-H13,D8-B7-H14,D8-B7-H15"
36.3359176564,32.2874639938,D8-B7-T3,8,,,"D8-B7-H16,D8-B7-H17,D8-B7-H18,D8-B7-H20,D8-B7-H21,D8-B7-H22"
36.3359101701,32.2872486893,D8-B7-T4,2.5,,,D8-B7-H22
36.3363232141,32.2871859634,D8-B7-T5,8,,,"D8-B7-H23,D8-B7-H24,D8-B7-H25,D8-B7-H26,D8-B7-H27,D8-B7-H28"
36.3365573512,32.2870863191,D8-B7-T6,8,,,"D8-B7-H29,D8-B7-H30,D8-B7-H31,D8-B7-H32,D8-B7-H33,D8-B7-H34"
36.3370699515,32.2869827631,D8-B7-T7,8,,,"D8-B7-H35,D8-B7-H36,D8-B7-H37,D8-B7-H38,D8-B7-H39,D8-B7-H40,D8-B7-H41,D8-B7-H42"
36.3372832915,32.2869669468,D8-B7-T8,8,,,"D8-B7-H43,D8-B7-H44,D8-B7-H45"
36.3376086611,32.286804456,D8-B7-T9,8,,,"D8-B7-H46,D8-B7-H47,D8-B7-H48,D8-B7-H49,D8-B7-H50,D8-B7-H51"
36.3379554538,32.2869226383,D8-B8-T1,8,,,"D8-B8-H1,D8-B8-H2,D8-B8-H3,D8-B8-H4"
36.3380885087,32.2866359401,D8-B8-T2,8,,,"D8-B8-H5,D8-B8-H6,D8-B8-H7,D8-B8-H8,D8-B8-H9,D8-B8-H10,D8-B8-H11,D8-B8-H12,D8-B8-H13"
36.338336718,32.2863613517,D8-B8-T3,8,,,"D8-B8-H14,D8-B8-H15,D8-B8-H16,D8-B8-H17,D8-B8-H18"
36.3387150803,32.286324469,D8-B8-T4,8,,,"D8-B8-H19,D8-B8-H20,D8-B8-H21,D8-B8-H22"
36.3390160328,32.2863555258,D8-B8-T5,8,,,"D8-B8-H23,D8-B8-H24,D8-B8-H25,D8-B8-H26,D8-B8-H27,D8-B8-H28,D8-B8-H29"
36.3392032976,32.2860971112,D8-B8-T6,8,,,"D8-B8-H30,D8-B8-H31,D8-B8-H32,D8-B8-H33,D8-B8-H34,D8-B8-H35,D8-B8-H36,D8-B8-H37"
36.3395704946,32.2863659106,D8-B8-T7,8,,,"D8-B8-H38,D8-B8-H39,D8-B8-H40,D8-B8-H41,D8-B8-H42,D8-B8-H43"
36.3397653592,32.2862014984,D8-B8-T8,8,,,"D8-B8-H44,D8-B8-H45,D8-B8-H46,D8-B8-H47,D8-B8-H48,D8-B8-H49,D8-B8-H50,D8-B8-H51"
36.3400915891,32.2861161134,D8-B8-T9,8,,,"D8-B8-H52,D8-B8-H53,D8-B8-H54,D8-B8-H55,D8-B8-H56,D8-B8-H57,D8-B8-H58,D8-B8-H59"
36.3403546602,32.2860570089,D8-B8-T10,8,,,"D8-B8-H60,D8-B8-H61,D8-B8-H62,D8-B8-H63,D8-B8-H64,D8-B8-H65,D8-B8-H66,D8-B8-H67,D8-B8-H68,D8-B8-H69,D8-B8-H70"
36.3406331066,32.2858661285,D8-B8-T11,8,,,"D8-B8-H71,D8-B8-H72,D8-B8-H73,D8-B8-H74,D8-B8-H75,D8-B8-H76,D8-B8-H77,D8-B8-H78,D8-B8-H79,D8-B8-H80"
36.3408888469,32.285720442,D8-B8-T12,8,,,"D8-B8-H81,D8-B8-H82,D8-B8-H83,D8-B8-H84,D8-B8-H85,D8-B8-H86,D8-B8-H87,D8-B8-H88,D8-B8-H89,D8-B8-H90,D8-B8-H91"
36.3411045657,32.2854288212,D8-B8-T13,8,,,"D8-B8-H92,D8-B8-H93,D8-B8-H94,D8-B8-H95,D8-B8-H103,D8-B8-H104,D8-B8-H105"
36.3411908073,32.2856495482,D8-B8-T14,8,,,"D8-B8-H96,D8-B8-H97,D8-B8-H98,D8-B8-H99,D8-B8-H100,D8-B8-H101,D8-B8-H102"
36.3351223803,32.2870248201,D8-B9-T1,8,,,"D8-B9-H1,D8-B9-H2,D8-B9-H3,D8-B9-H4,D8-B9-H5,D8-B9-H6"
36.3353825881,32.2868855687,D8-B9-T2,8,,,"D8-B9-H7,D8-B9-H8,D8-B9-H9,D8-B9-H10,D8-B9-H11,D8-B9-H12"
36.3357890018,32.2868086486,D8-B9-T3,8,,,"D8-B9-H13,D8-B9-H14,D8-B9-H15,D8-B9-H16,D8-B9-H17,D8-B9-H18"
36.3360614613,32.2865980634,D8-B9-T4,8,,,"D8-B9-H19,D8-B9-H20,D8-B9-H21,D8-B9-H22,D8-B9-H23,D8-B9-H24"
36.3362775033,32.2864918553,D8-B9-T5,8,,,"D8-B9-H25,D8-B9-H26,D8-B9-H27,D8-B9-H28,D8-B9-H29,D8-B9-H30"
36.3366243934,32.2864127073,D8-B9-T6,8,,,"D8-B9-H31,D8-B9-H32,D8-B9-H33,D8-B9-H34,D8-B9-H35,D8-B9-H36"
36.3369415861,32.2862776617,D8-B9-T7,8,,,"D8-B9-H37,D8-B9-H38,D8-B9-H39,D8-B9-H40,D8-B9-H41"
36.3372342165,32.2862013056,D8-B9-T8,8,,,"D8-B9-H42,D8-B9-H43,D8-B9-H44,D8-B9-H45,D8-B9-H46,D8-B9-H47,D8-B9-H48,D8-B9-H49"
36.337752936,32.2861991506,D8-B10-T1,8,,,"D8-B10-H1,D8-B10-H2,D8-B10-H3,D8-B10-H4,D8-B10-H5,D8-B10-H6,D8-B10-H7"
36.3379527968,32.2859853558,D8-B10-T2,8,,,"D8-B10-H8,D8-B10-H9,D8-B10-H10,D8-B10-H11,D8-B10-H12,D8-B10-H13,D8-B10-H14"
36.3381018561,32.2859055025,D8-B10-T3,2.5,,,"D8-B10-H15,D8-B10-H16,D8-B10-H17"
36.3382074237,32.2858637066,D8-B10-T4,2.5,,,"D8-B10-H15,D8-B10-H18,D8-B10-H19,D8-B10-H20"
36.3384277403,32.2857997429,D8-B10-T5,8,,,"D8-B10-H21,D8-B10-H22,D8-B10-H23,D8-B10-H24,D8-B10-H25,D8-B10-H26,D8-B10-H27,D8-B10-H28"
36.3389950597,32.2858010154,D8-B10-T6,8,,,"D8-B10-H29,D8-B10-H30,D8-B10-H31,D8-B10-H32"
36.3391818066,32.2855249424,D8-B10-T7,8,,,"D8-B10-H33,D8-B10-H34,D8-B10-H35,D8-B10-H36,D8-B10-H37,D8-B10-H38,D8-B10-H39,D8-B10-H40"
36.339537862,32.28554756,D8-B10-T8,8,,,"D8-B10-H41,D8-B10-H42,D8-B10-H43,D8-B10-H44,D8-B10-H45,D8-B10-H46,D8-B10-H47,D8-B10-H48"
36.3398314765,32.2854220062,D8-B10-T9,8,,,"D8-B10-H49,D8-B10-H50,D8-B10-H51,D8-B10-H52,D8-B10-H53,D8-B10-H54"
36.34011645,32.2853493773,D8-B10-T10,8,,,"D8-B10-H56,D8-B10-H57,D8-B10-H58,D8-B10-H59,D8-B10-H60,D8-B10-H61"
36.3403253332,32.2852565089,D8-B10-T11,8,,,"D8-B10-H62,D8-B10-H63,D8-B10-H64,D8-B10-H65,D8-B10-H66,D8-B10-H67"
36.3406350356,32.2851265699,D8-B10-T12,8,,,"D8-B10-H68,D8-B10-H69,D8-B10-H70,D8-B10-H71,D8-B10-H72,D8-B10-H73,D8-B10-H74"
36.3409462267,32.2849979654,D8-B10-T13,8,,,"D8-B10-H75,D8-B10-H76,D8-B10-H77,D8-B10-H78,D8-B10-H79,D8-B10-H80,D8-B10-H81"
36.3412149604,32.2849249692,D8-B10-T14,8,,,"D8-B10-H82,D8-B10-H83,D8-B10-H84,D8-B10-H85,D8-B10-H86"
36.3348350529,32.2862644839,D8-B11-T1,8,,,"D8-B11-H1,D8-B11-H2,D8-B11-H7,D8-B11-H8,D8-B11-H9,D8-B11-H10"
36.3349417559,32.2864818209,D8-B11-T2,8,,,"D8-B11-H3,D8-B11-H4,D8-B11-H5,D8-B11-H6,D8-B11-H11,D8-B11-H12,D8-B11-H13"
36.3353183592,32.2864707789,D8-B11-T3,8,,,"D8-B11-H14,D8-B11-H15,D8-B11-H16,D8-B11-H17,D8-B11-H18,D8-B11-H21"
36.3354307206,32.2861722653,D8-B11-T4,8,,,"D8-B11-H19,D8-B11-H20,D8-B11-H22,D8-B11-H23,D8-B11-H24,D8-B11-H25"
36.3357541807,32.2861216937,D8-B11-T5,8,,,"D8-B11-H26,D8-B11-H27,D8-B11-H28,D8-B11-H29,D8-B11-H30,D8-B11-H31"
36.3359719635,32.2860341451,D8-B11-T6,8,,,"D8-B11-H32,D8-B11-H33,D8-B11-H34,D8-B11-H35,D8-B11-H36,D8-B11-H37"
36.3362199127,32.2860530696,D8-B11-T7,8,,,"D8-B11-H38,D8-B11-H39,D8-B11-H40,D8-B11-H41,D8-B11-H42,D8-B11-H43,D8-B11-H44"
36.3366079679,32.2858681669,D8-B11-T8,8,,,"D8-B11-H45,D8-B11-H46,D8-B11-H47,D8-B11-H48,D8-B11-H49,D8-B11-H50,D8-B11-H51,D8-B11-H52"
36.3368022358,32.2856415461,D8-B11-T9,8,,,"D8-B11-H53,D8-B11-H54,D8-B11-H55,D8-B11-H56,D8-B11-H58,D8-B11-H59,D8-B11-H60,D8-B11-H61"
36.3374323087,32.2853560615,D8-B12-T1,8,,,"D8-B12-H1,D8-B12-H2,D8-B12-H8,D8-B12-H9"
36.3375701427,32.2856458925,D8-B12-T2,8,,,"D8-B12-H3,D8-B12-H4,D8-B12-H5,D8-B12-H6,D8-B12-H7"
36.3377316985,32.285269688,D8-B12-T3,8,,,"D8-B12-H10,D8-B12-H11,D8-B12-H12,D8-B12-H19,D8-B12-H20"
36.3378548232,32.2854986245,D8-B12-T4,8,,,"D8-B12-H13,D8-B12-H14,D8-B12-H15,D8-B12-H16,D8-B12-H17,D8-B12-H18"
36.3379841183,32.2851813563,D8-B12-T5,8,,,"D8-B12-H21,D8-B12-H22,D8-B12-H25,D8-B12-H26,D8-B12-H27"
36.3381711858,32.2854757915,D8-B12-T6,8,,,"D8-B12-H23,D8-B12-H24,D8-B12-H31,D8-B12-H32"
36.3383227284,32.2852817163,D8-B12-T7,8,,,"D8-B12-H28,D8-B12-H29,D8-B12-H30,D8-B12-H33,D8-B12-H34,D8-B12-H35,D8-B12-H36,D8-B12-H37"
36.3385833388,32.2851784721,D8-B12-T8,8,,,"D8-B12-H38,D8-B12-H39,D8-B12-H40,D8-B12-H41,D8-B12-H42,D8-B12-H43,D8-B12-H44,D8-B12-H45,D8-B12-H46,D8-B12-H47"
36.3387852282,32.284921637,D8-B12-T9,8,,,"D8-B12-H48,D8-B12-H49,D8-B12-H50,D8-B12-H51,D8-B12-H52"
36.339249715,32.2851745592,D8-B12-T10,8,,,"D8-B12-H53,D8-B12-H54,D8-B12-H55,D8-B12-H56"
36.3393968895,32.2849927044,D8-B12-T11,8,,,"D8-B12-H56,D8-B12-H57,D8-B12-H58,D8-B12-H59,D8-B12-H60,D8-B12-H61,D8-B12-H62"
36.3396486011,32.2849688218,D8-B12-T12,8,,,"D8-B12-H63,D8-B12-H64,D8-B12-H65,D8-B12-H66,D8-B12-H67,D8-B12-H68,D8-B12-H69"
36.3398383592,32.2847422588,D8-B12-T13,8,,,"D8-B12-H70,D8-B12-H71,D8-B12-H72,D8-B12-H73,D8-B12-H74"
36.3400971734,32.2846537383,D8-B12-T14,8,,,"D8-B12-H75,D8-B12-H76,D8-B12-H77,D8-B12-H78,D8-B12-H79,D8-B12-H80"
36.3404181398,32.2845303754,D8-B12-T15,8,,,"D8-B12-H81,D8-B12-H82,D8-B12-H83,D8-B12-H84,D8-B12-H85,D8-B12-H86,D8-B12-H87"
36.3407901171,32.2845614035,D8-B12-T16,8,,,"D8-B12-H88,D8-B12-H89,D8-B12-H90,D8-B12-H91,D8-B12-H92,D8-B12-H93,D8-B12-H94"
36.3346586121,32.285819126,D8-B13-T1,8,,,"D8-B13-H1,D8-B13-H2,D8-B13-H3,D8-B13-H4"
36.3349000919,32.2857416769,D8-B13-T2,8,,,"D8-B13-H5,D8-B13-H6,D8-B13-H7,D8-B13-H8"
36.3350194462,32.2856958665,D8-B13-T3,8,,,"D8-B13-H9,D8-B13-H10,D8-B13-H12,D8-B13-H13"
36.3352461318,32.285603812,D8-B13-T4,8,,,"D8-B13-H11,D8-B13-H14,D8-B13-H15,D8-B13-H16,D8-B13-H17,D8-B13-H18"
36.3356627917,32.2855124185,D8-B13-T5,8,,,"D8-B13-H19,D8-B13-H20,D8-B13-H21"
36.335899776,32.2854239942,D8-B13-T6,8,,,"D8-B13-H21,D8-B13-H22,D8-B13-H23,D8-B13-H24,D8-B13-H25,D8-B13-H26"
36.3363549215,32.2853276679,D8-B13-T7,8,,,"D8-B13-H27,D8-B13-H28,D8-B13-H29,D8-B13-H30,D8-B13-H31"
36.3367605199,32.2851659935,D8-B13-T8,8,,,"D8-B13-H32,D8-B13-H33,D8-B13-H34,D8-B13-H35,D8-B13-H36"
36.3371404284,32.2851002244,D8-B14-T1,8,,,"D8-B14-H1,D8-B14-H2,D8-B14-H3"
36.3374838265,32.2850423493,D8-B14-T2,8,,,"D8-B14-H4,D8-B14-H5,D8-B14-H6,D8-B14-H7,D8-B14-H8,D8-B14-H9"
36.3376801757,32.2848336043,D8-B14-T3,8,,,"D8-B14-H10,D8-B14-H11,D8-B14-H12,D8-B14-H13,D8-B14-H14,D8-B14-H15"
36.337889045,32.2848452715,D8-B14-T4,8,,,"D8-B14-H16,D8-B14-H17"
36.3380788087,32.2847218122,D8-B14-T5,8,,,"D8-B14-H18,D8-B14-H19,D8-B14-H20,D8-B14-H21,D8-B14-H22,D8-B14-H23,D8-B14-H24"
36.338506177,32.2845447426,D8-B14-T6,8,,,"D8-B14-H25,D8-B14-H26,D8-B14-H27,D8-B14-H28,D8-B14-H29,D8-B14-H30,D8-B14-H31,D8-B14-H32,D8-B14-H33"
36.3387889387,32.2844243861,D8-B14-T7,8,,,"D8-B14-H34,D8-B14-H35,D8-B14-H36,D8-B14-H37,D8-B14-H38"
36.3392377385,32.2845444201,D8-B14-T8,8,,,"D8-B14-H39,D8-B14-H40,D8-B14-H41,D8-B14-H42"
36.3396034293,32.2845209436,D8-B14-T9,8,,,"D8-B14-H43,D8-B14-H44,D8-B14-H45,D8-B14-H46,D8-B14-H47,D8-B14-H48,D8-B14-H49,D8-B14-H50"
36.3398879513,32.2845086613,D8-B14-T10,8,,,"D8-B14-H51,D8-B14-H52,D8-B14-H53,D8-B14-H54,D8-B14-H55,D8-B14-H56,D8-B14-H57"
36.3401440212,32.2843196492,D8-B14-T11,8,,,"D8-B14-H58,D8-B14-H59,D8-B14-H60,D8-B14-H61,D8-B14-H62"
36.3402978694,32.2842958765,D8-B14-T12,8,,,"D8-B14-H58,D8-B14-H63,D8-B14-H64,D8-B14-H65,D8-B14-H66,D8-B14-H67,D8-B14-H68,D8-B14-H69"
36.3405287416,32.284034193,D8-B14-T13,8,,,"D8-B14-H70,D8-B14-H71,D8-B14-H72"
36.3342992711,32.2852832978,D8-B15-T1,8,,,"D8-B15-H1,D8-B15-H2,D8-B15-H3,D8-B15-H4,D8-B15-H5"
36.3346704514,32.2852383556,D8-B15-T2,8,,,"D8-B15-H6,D8-B15-H7,D8-B15-H8,D8-B15-H10,D8-B15-H11"
36.3349040849,32.2852325391,D8-B15-T3,8,,,"D8-B15-H9,D8-B15-H14,D8-B15-H15"
36.3349969731,32.2850129649,D8-B15-T4,8,,,"D8-B15-H17,D8-B15-H18,D8-B15-H19,D8-B15-H20"
36.3351340741,32.2851711958,D8-B15-T5,8,,,"D8-B15-H13,D8-B15-H15,D8-B15-H16,D8-B15-H21,D8-B15-H22"
36.3352923243,32.2849995178,D8-B15-T6,8,,,"D8-B15-H23,D8-B15-H24,D8-B15-H25,D8-B15-H26"
36.3356912855,32.2847996758,D8-B15-T7,8,,,"D8-B15-H27,D8-B15-H28,D8-B15-H29,D8-B15-H30,D8-B15-H31,D8-B15-H32,D8-B15-H33,D8-B15-H34"
36.3360736121,32.2847522685,D8-B15-T8,8,,,"D8-B15-H35,D8-B15-H36,D8-B15-H37,D8-B15-H38,D8-B15-H39,D8-B15-H40,D8-B15-H41"
36.3364459817,32.284782985,D8-B15-T9,8,,,"D8-B15-H42,D8-B15-H43,D8-B15-H47,D8-B15-H48"
36.3363774692,32.2845893888,D8-B15-T10,8,,,"D8-B15-H44,D8-B15-H45,D8-B15-H46"
36.3366846264,32.2846340707,D8-B15-T11,2.5,,,"D8-B15-H49,D8-B15-H50"
36.3369144112,32.2845287772,D8-B16-T1,8,,,"D8-B16-H1,D8-B16-H2,D8-B16-H3,D8-B16-H4,D8-B16-H5"
36.3372216188,32.2843535043,D8-B16-T2,8,,,"D8-B16-H6,D8-B16-H7,D8-B16-H8,D8-B16-H9,D8-B16-H10,D8-B16-H11"
36.337601079,32.2844379209,D8-B16-T3,8,,,"D8-B16-H12,D8-B16-H13,D8-B16-H14,D8-B16-H15,D8-B16-H16,D8-B16-H17,D8-B16-H18"
36.3378216893,32.2841952607,D8-B16-T4,8,,,"D8-B16-H19,D8-B16-H20,D8-B16-H21,D8-B16-H22"
36.3380272022,32.2841158428,D8-B16-T5,8,,,"D8-B16-H23,D8-B16-H24,D8-B16-H25,D8-B16-H26,D8-B16-H27,D8-B16-H28,D8-B16-H29"
36.3383266966,32.2839286973,D8-B16-T6,8,,,"D8-B16-H30,D8-B16-H31,D8-B16-H32,D8-B16-H33,D8-B16-H34,D8-B16-H35,D8-B16-H36"
36.3385915202,32.2839474552,D8-B16-T7,8,,,"D8-B16-H37,D8-B16-H38,D8-B16-H39,D8-B16-H40,D8-B16-H41,D8-B16-H42,D8-B16-H43"
36.3389168367,32.2837798945,D8-B16-T8,8,,,"D8-B16-H44,D8-B16-H45,D8-B16-H46,D8-B16-H47,D8-B16-H48,D8-B16-H49,D8-B16-H50"
36.3391561779,32.2835946741,D8-B16-T9,8,,,"D8-B16-H51,D8-B16-H52,D8-B16-H53,D8-B16-H54,D8-B16-H56,D8-B16-H57,D8-B16-H58"
36.3393493227,32.2834942734,D8-B16-T10,8,,,"D8-B16-H55,D8-B16-H59,D8-B16-H60"
36.3398514015,32.2835765462,D8-B16-T11,8,,,"D8-B16-H61,D8-B16-H62,D8-B16-H63,D8-B16-H64,D8-B16-H65,D8-B16-H66"
36.3400647009,32.2834315581,D8-B16-T12,8,,,"D8-B16-H67,D8-B16-H68,D8-B16-H69,D8-B16-H70,D8-B16-H71,D8-B16-H72,D8-B16-H73,D8-B16-H74,D8-B16-H75"
36.3403250471,32.2833467816,D8-B16-T13,8,,,"D8-B16-H76,D8-B16-H77,D8-B16-H78,D8-B16-H79,D8-B16-H80,D8-B16-H81"
36.3406361686,32.2832434027,D8-B16-T14,8,,,"D8-B16-H82,D8-B16-H83,D8-B16-H84,D8-B16-H85,D8-B16-H86,D8-B16-H87,D8-B16-H88,D8-B16-H89,D8-B16-H90"
36.3340712088,32.284849167,D8-B17-T1,8,,,"D8-B17-H1,D8-B17-H2,D8-B17-H3,D8-B17-H4,D8-B17-H5,D8-B17-H6,D8-B17-H7"
36.3344087265,32.2845791028,D8-B17-T2,8,,,"D8-B17-H8,D8-B17-H9,D8-B17-H10,D8-B17-H11,D8-B17-H12,D8-B17-H13,D8-B17-H14"
