LONGITUDE,LATITUDE,ELEVATION
36.3179200668,32.2894887338,650.816
36.3179439879,32.2894593352,650.803
36.3178835872,32.2893418271,650.923
36.3178343542,32.2892737596,650.906
36.3177688248,32.2891214012,650.977
36.3177363277,32.2890075875,651.064
36.317614705,32.2891693412,651.013
36.317705455,32.2893239479,650.942
36.3177655977,32.2895211589,650.872
36.3178293476,32.2896773021,650.835
36.3178806454,32.2898317966,650.838
36.317943698,32.2899421399,650.751
36.3179706349,32.2900874175,650.725
36.3180488818,32.2902560834,650.646
36.3180626308,32.2904698165,650.593
36.3178214163,32.290542699,650.566
36.3177896778,32.2904953695,650.716
36.3177117521,32.2902791092,650.637
36.3175930546,32.2900807823,650.864
36.3175383451,32.2898685913,650.534
36.3176329294,32.2898329614,650.844
36.3177011058,32.2898326309,650.844
36.3176957804,32.2896131068,650.848
36.3176386395,32.2896120776,650.879
36.3174019568,32.2897194542,651.045
36.3173935189,32.2897222516,651.106
36.3173332806,32.289744919,651.232
36.3173500754,32.2897744096,651.005
36.3174093628,32.289752986,651.003
36.3174170643,32.2897516106,650.997
36.3174767219,32.2897300755,650.939
36.317460878,32.2896993411,651.031
36.3174781515,32.2896915335,651.028
36.3174963163,32.289683682,651.031
36.3174863102,32.2896667372,651.005
36.3174678727,32.2896748617,651.015
36.3174385022,32.2896536151,651.006
36.3173116551,32.2894641873,651.04
36.3172105377,32.2893247298,651.11
36.3169512912,32.2895187587,651.134
36.3170424377,32.2896450403,651.089
36.3171052877,32.2898414883,650.946
36.3172087302,32.290064377,650.868
36.3172666077,32.2902665314,650.836
36.3173246081,32.2904830757,650.66
36.3174220176,32.290688254,650.591
36.3171515076,32.2908443852,650.484
36.3171594617,32.2908619522,650.445
36.3171767371,32.2908560111,650.484
36.3171687829,32.2908384441,650.481
36.3171650121,32.2907617884,650.52
36.3171064944,32.2907002315,650.538
36.3170383653,32.2905584094,650.609
36.3169372856,32.2903577626,650.784
36.3168115521,32.2901447542,650.81
36.3167530135,32.2899492328,650.957
36.316680612,32.2897634546,651.113
36.3164151928,32.2898477015,651.112
36.3163182135,32.290022077,650.964
36.3163016508,32.290035081,650.95
36.316315033,32.2900468114,650.985
36.3163306807,32.2900371247,650.978
36.316527218,32.2900423824,650.897
36.3166333317,32.2902719836,650.804
36.3167049414,32.2904885346,650.613
36.3167736274,32.2906742825,650.485
36.3168624054,32.2908438843,650.618
36.3168585227,32.2908337023,650.661
36.3168472526,32.2908375887,650.637
36.3168511246,32.2908477617,650.552
36.3168048141,32.2908608204,650.508
36.3165510145,32.2908830731,650.409
36.316571255,32.2908921643,650.394
36.3165639558,32.2908952042,650.331
36.3165542859,32.2908997166,650.442
36.3165497293,32.2909030299,650.505
36.3164663766,32.2909395701,650.416
36.3164539653,32.2909404277,650.336
36.3163222601,32.2906556336,650.489
36.3163400388,32.2906465684,650.494
36.316422002,32.2906205903,650.629
36.3164267882,32.290620431,650.542
36.3164345791,32.2906168007,650.407
36.3164400531,32.2906120998,650.47
36.3163912552,32.2905405022,650.577
36.3163447164,32.2904017177,650.751
36.3163290453,32.2904016573,650.723
36.3163317242,32.2903967195,650.655
36.3163187054,32.2903991154,650.828
36.3162283851,32.2904205864,650.835
36.3162200561,32.2904210113,650.724
36.3160943229,32.2902139895,650.92
36.316124912,32.2901863268,651.026
36.3162065178,32.2901511007,650.998
36.3162197053,32.290160795,650.89
36.3162096899,32.2901456896,650.922
36.3162195831,32.290139462,650.828
36.3162285187,32.290136552,650.859
36.3161535743,32.2899563503,651.044
36.3161375483,32.2899672215,650.656
36.3161298355,32.289970283,650.993
36.3161231468,32.2899728847,651.107
36.316034294,32.2899953885,651.148
36.3160089061,32.289995116,651.026
36.3160746668,32.2896531564,651.206
36.3160642151,32.2896457914,651.446
36.3160442037,32.2896832976,651.35
36.3160366683,32.2897374565,651.206
36.3160216923,32.2897438911,651.28
36.3160476183,32.2897882787,651.198
36.3160658671,32.28980993,651.063
36.3160539388,32.2898181683,651.217
36.3159656975,32.2898690339,651.186
36.3159205864,32.2898802873,651.073
36.3159005006,32.2898629623,651.227
36.3158581118,32.2898989612,651.135
36.3158484847,32.2898843483,651.374
36.315818018,32.2897688391,651.062
36.3158434926,32.2897779654,651.164
36.3158717983,32.2897363106,651.285
36.3158858705,32.2896888569,651.308
36.3158331234,32.2896798714,651.216
36.3158184905,32.2896482786,651.215
36.3158717201,32.289630669,651.336
36.3159701022,32.2895930231,651.204
36.3159507012,32.2895656832,651.25
36.3159407987,32.2895728848,651.409
36.3159583837,32.2896097535,651.398
36.3159696654,32.2896111781,651.353
36.3159892044,32.289604568,651.393
36.316034954,32.2895682058,651.497
36.3160316836,32.2895594612,651.229
36.3161857665,32.2893961248,651.214
36.3161947303,32.2893998781,651.495
36.3162000691,32.2894041142,651.539
36.3162503968,32.2894349599,651.539
36.3162554766,32.2894405958,651.435
36.3162655684,32.2894524003,651.142
36.3162795904,32.2894634939,651.249
36.3164691996,32.2895718851,651.236
36.3166253801,32.2894386824,651.251
36.3164461366,32.2892731771,651.275
36.3164396277,32.2892661471,651.214
36.3164255145,32.2892580119,651.578
36.3164199681,32.2892506849,651.624
36.3163782391,32.2892110712,651.648
36.3163755429,32.2892050085,651.606
36.3163702919,32.2891957854,651.24
36.3165828,32.288972684,651.209
36.3165923201,32.288976784,651.586
36.3165976108,32.2889814352,651.649
36.316643036,32.2890168324,651.615
36.3166467918,32.2890209741,651.557
36.3166590592,32.2890309741,651.182
36.3166613617,32.2890343442,651.211
36.3167198257,32.2889663647,651.259
36.3167342775,32.2889526579,651.224
36.3167506091,32.2889651017,651.294
36.3167356814,32.2889780913,651.255
36.3167311485,32.2890998958,651.231
36.3168438178,32.2892047261,651.276
36.3170342976,32.2890957198,651.186
36.3169447969,32.288952021,651.208
36.3168823385,32.2888788938,651.259
36.3168517369,32.2888393807,651.256
36.3168450081,32.2888308558,651.201
36.3168344691,32.2888241679,651.546
36.3168283905,32.2888167194,651.58
36.3167893483,32.2887763068,651.584
36.3167861861,32.2887720786,651.531
36.3167753221,32.2887622467,651.133
36.3167706942,32.2887571027,651.183
36.3169880306,32.2885270241,651.15
36.3169987689,32.2885309059,651.136
36.3170093553,32.2885379992,651.502
36.3170141652,32.2885406619,651.562
36.3170575069,32.2885819292,651.559
36.3170607222,32.2885878972,651.478
36.3170734116,32.288597677,651.12
36.3170781169,32.2886056786,651.185
36.3171672257,32.288713818,651.265
36.3172960314,32.2888516249,651.063
36.3173952073,32.2889608026,651.052
36.3175545028,32.288680388,651.014
36.317523233,32.2885905304,651.025
36.3174574217,32.2885045389,651.037
36.3173385095,32.2883388097,651.134
36.3173321473,32.2883290103,651.09
36.3173238284,32.2883145934,651.453
36.3173169368,32.2883040412,651.333
36.3172854097,32.2882626337,651.521
36.3172839576,32.2882584807,651.463
36.3172755691,32.2882444522,651.09
36.3172675817,32.2882311053,651.222
36.3174217138,32.2880851878,651.211
36.3174400751,32.2880995342,651.133
36.3174480544,32.2881043962,651.37
36.3174550994,32.288110123,651.44
36.3174956696,32.2881591692,651.337
36.3174986196,32.2881607933,651.271
36.3175052684,32.2881705902,651.006
36.3175107204,32.2881762769,651.065
36.3175782096,32.2883101335,651.063
36.3176583774,32.2884693691,650.964
36.3177339507,32.2886001066,650.958
36.317765325,32.2886654823,651.156
36.3177893534,32.2887152603,651.076
36.3177527646,32.2886888566,651.233
36.3177571676,32.2887068697,651.092
36.3177381665,32.2887105628,651.069
36.3177337635,32.2886925498,651.025
36.3176523311,32.2888043921,651.072
36.3177792502,32.2887607586,651.002
36.3179223946,32.2886730874,650.966
36.3179477991,32.2886643244,650.91
36.3179437806,32.2886508435,650.984
36.317926316,32.2886125854,651.017
36.3178783652,32.2886181478,651.049
36.3178730423,32.2886030463,650.991
36.3178067184,32.2886419709,651.082
36.3178003856,32.2886250208,651.047
36.3177792309,32.2885662637,650.956
36.3177334067,32.2884182761,650.983
36.3176760639,32.2882668193,651.064
36.3175669012,32.2881352777,651.094
36.3175619934,32.2881280804,651.002
36.317559406,32.2881170304,651.211
36.3175548255,32.2881088203,651.32
36.3175218906,32.2880538548,651.386
36.3175174745,32.2880469327,651.302
36.3175097796,32.2880366671,651.053
36.3175026297,32.2880258286,651.203
36.3176505188,32.2879442385,651.112
36.317666565,32.2879628793,650.997
36.3176704487,32.2879679306,651.317
36.3176732228,32.287969935,651.361
36.3177105069,32.2880193888,651.244
36.3177117607,32.2880229485,651.193
36.3177188861,32.2880335166,650.968
36.3177271107,32.2880410814,651.007
36.3177587893,32.2880922708,650.997
36.3178415232,32.2882312587,651.02
36.3178929836,32.2883739307,650.852
36.3179705115,32.2885525307,650.864
36.3180279715,32.2886874583,650.91
36.3180667672,32.2886268742,650.985
36.3180380567,32.2886335474,650.94
36.3180316464,32.2886232975,650.971
36.3180146944,32.2885835471,650.943
36.3180512462,32.2885600063,650.983
36.318044559,32.288544475,650.934
36.3181157139,32.2885212421,650.922
36.3181225979,32.2885372405,650.965
36.3181735431,32.288536079,650.887
36.3181844855,32.2885540524,650.936
36.3181998877,32.2885503819,650.871
36.3182047487,32.2885676425,650.843
36.3181903717,32.2885717999,650.868
36.3181923995,32.2885874444,650.841
36.3182631529,32.2886034567,650.736
36.3182542376,32.2885706596,650.752
36.3182136717,32.2884725074,650.778
36.3181527361,32.2883416051,650.81
36.3181029517,32.2882405496,650.874
36.3180468001,32.2881084238,650.912
36.317993275,32.2879479616,650.953
36.3179835973,32.287918787,650.9
36.3179777266,32.287910985,651.166
36.3179746193,32.2879077844,651.227
36.3179567611,32.2878572847,651.317
36.317952662,32.2878502426,651.25
36.3179464848,32.2878373397,650.91
36.3179415776,32.2878215042,650.996
36.318231065,32.2877283495,650.809
36.3182368309,32.2877380009,650.703
36.3182438367,32.2877518071,651.057
36.3182466924,32.2877570118,651.204
36.3182656226,32.2878083495,651.167
36.3182691574,32.2878126465,651.095
36.318274254,32.2878266048,650.714
36.3182795858,32.2878337443,650.764
36.3182995453,32.2879171732,650.752
36.318342772,32.2880575822,650.728
36.3183920093,32.2881911755,650.711
36.3184601945,32.2883531943,650.677
36.3185163642,32.2884250777,650.914
36.3185098644,32.2884274795,650.782
36.3184949101,32.2884321829,650.787
36.3185023536,32.2884487896,650.771
36.3184315033,32.2885568512,650.748
36.3184905348,32.2885284772,650.674
36.318531316,32.2884670639,650.941
36.3185396195,32.2884775945,650.708
36.3185644351,32.2884692965,650.703
36.3186897222,32.2884303291,650.698
36.3186685505,32.2883763062,650.727
36.3186240798,32.288386013,650.826
36.3186171957,32.2883700146,650.761
36.3188706588,32.2882939387,650.62
36.318876961,32.2883092299,650.767
36.3189359813,32.2882947238,650.53
36.3189545927,32.288287833,650.503
36.3189474236,32.2882710977,650.495
36.3189275772,32.2882768363,650.497
36.3189137123,32.2882846681,650.551
36.3189197382,32.2882982125,650.513
36.3189404539,32.2883487949,650.535
36.318823276,32.2884318739,650.648
36.3188086778,32.2883910298,650.616
36.3187834198,32.2883996113,650.604
36.3187754996,32.2883874362,650.674
36.3187606547,32.2883463869,650.756
36.3188036936,32.2883298489,650.72
36.3187973915,32.2883145577,650.645
36.3187215893,32.2882060045,650.476
36.318666415,32.2880826889,650.604
36.3186041979,32.2879390481,650.601
36.3185171506,32.2877529763,650.689
36.3185102896,32.2877431993,650.588
36.3185060319,32.2877362127,650.894
36.3185031859,32.2877300702,650.947
36.3184985907,32.2876746296,651.028
36.3184990804,32.2876703963,650.957
36.318493414,32.2876567316,650.575
36.3184885528,32.2876429245,650.671
36.3187677412,32.2875558557,650.441
36.3187743861,32.2875687995,650.411
36.3187815739,32.2875766529,650.786
36.3187853632,32.2875826608,650.863
36.3188057294,32.2876315963,650.872
36.3188098653,32.287636438,650.793
36.3188098723,32.2876491698,650.454
36.318822897,32.2876577112,650.448
36.3188784421,32.2878018074,650.537
36.3189425399,32.2879229793,650.388
36.3189903573,32.2880558546,650.374
36.3190462798,32.2882177468,650.373
36.3190938657,32.2883568367,650.396
36.3192248708,32.2883053931,650.265
36.319366504,32.2882696621,650.163
36.3192995299,32.2881451525,650.197
36.319256357,32.2880240125,650.232
36.3191912265,32.2878740048,650.151
36.319116743,32.2877439528,650.176
36.3190317309,32.2875932819,650.265
36.3190230791,32.2875803108,650.234
36.3190206959,32.2875703501,650.578
36.3190182931,32.2875631216,650.684
36.3189925826,32.2875138456,650.665
36.3189909085,32.2875106414,650.597
36.3189832916,32.2874980849,650.22
36.3189776827,32.2874908577,650.245
36.3229327895,32.2880208036,650.663
36.3227690151,32.2881259935,650.538
36.3227636457,32.2881288003,650.803
36.322704371,32.2881502083,650.72
36.3226934474,32.2881537314,650.353
36.3227791794,32.2882985054,650.562
36.3227871068,32.2882965146,650.789
36.3227923226,32.2882941691,650.866
36.3228542905,32.2882794007,650.946
36.3228584738,32.2882777045,650.722
36.3229303695,32.2882587184,650.661
36.3230586524,32.2882391066,650.875
36.3231049882,32.2883865647,650.884
36.3229471954,32.2884281506,650.795
36.3229433184,32.2884305834,650.932
36.3229384412,32.2884328358,651.001
36.3228835998,32.2884573605,650.925
36.3228803586,32.288458832,650.834
36.3228733201,32.2884640429,650.607
36.3229665736,32.2886264684,650.819
36.3229607774,32.2886299642,650.625
36.3229712871,32.2886264537,650.901
36.3230312749,32.2886077623,650.982
36.3230339914,32.2886067915,650.949
36.32303951,32.2886057598,650.77
36.3231831078,32.2885710171,650.951
36.3232190581,32.2886922918,650.929
36.3231197933,32.2887476603,650.753
36.3231100762,32.2887517408,650.981
36.3231035795,32.2887543953,651.064
36.3230477796,32.2887760883,650.988
36.3230369091,32.2887830735,650.654
36.3231068164,32.2889160219,650.91
36.3231153863,32.2889136196,651.142
36.3231722439,32.2888950551,651.174
36.3231780934,32.2888924425,651.117
36.3231910425,32.2888852675,650.855
36.32330625,32.2888572773,651.045
36.3234754244,32.2888131014,651.308
36.3234132586,32.2887270447,651.185
36.3233570801,32.2886253808,651.169
36.3233179113,32.2885126196,651.104
36.3232525392,32.2883512909,651.031
36.323230334,32.2882245474,651.007
36.323178574,32.2880754423,650.944
36.3231644821,32.2880803191,650.898
36.3231699098,32.2880926422,650.883
36.3231844364,32.2880877165,650.967
36.3232271078,32.2880672578,650.94
36.3234271681,32.2880182098,651.126
36.3234759908,32.2881390457,651.206
36.3235567905,32.2882477591,651.43
36.3235448147,32.28824773,651.404
36.3236057634,32.2883583234,651.542
36.3236733945,32.2884554404,651.699
36.3237007432,32.288557477,651.88
36.3236664456,32.2885915583,651.762
36.3237972234,32.288666989,651.944
36.3242009889,32.28863901,652.989
36.3241542973,32.2885370549,652.796
36.3241299866,32.2884619792,652.792
36.3241097176,32.288441943,652.72
36.3241086458,32.2884126024,652.715
36.3240141567,32.2884444312,652.43
36.3240371077,32.2884952545,652.621
36.3240043437,32.2885167527,652.467
36.3240124707,32.288534471,652.502
36.3239533469,32.2885344541,652.407
36.323961086,32.2885534383,652.377
36.3238972295,32.2885484228,652.376
36.323914756,32.2885431188,652.368
36.3239212504,32.2885593007,652.327
36.3239037239,32.2885646047,652.252
36.3238774385,32.2885439635,652.227
36.32386388,32.2885101621,652.23
36.3238574565,32.2884945656,652.14
36.3238063938,32.2884351639,652.003
36.3237431904,32.2883121743,651.819
36.3237215767,32.2881696821,651.638
36.3236863043,32.2880526305,651.394
36.3236673577,32.2878740109,651.536
36.3238321595,32.2878439307,651.781
36.323925674,32.2879868946,651.872
36.3239616569,32.2881090434,651.962
36.3240697257,32.2882052337,652.205
36.3241333111,32.28832299,652.497
36.3241760075,32.2884022128,652.774
36.3241533146,32.288410421,652.947
36.324150375,32.2884027376,652.715
36.3241730868,32.2883952055,652.71
36.3242578663,32.2883637603,652.807
36.3242810826,32.2884128409,652.988
36.3242810498,32.2884205326,653.007
36.3242611917,32.2884261639,652.984
36.3242681601,32.2884437663,652.97
36.3242885825,32.2884374086,652.902
36.3243489698,32.2885946602,653.232
36.324487416,32.2885442001,653.393
36.3246134222,32.2885077813,653.623
36.3245333883,32.2884001619,653.422
36.3243941517,32.2884424417,653.134
36.3243393181,32.2883258883,652.766
36.3242961339,32.2882544966,652.73
36.3242454472,32.288185101,652.557
36.3241976445,32.2880670155,652.303
36.3241480025,32.287957341,652.208
36.3241034452,32.2878519315,652.2
36.3240709286,32.2877405993,652.287
36.324378187,32.2876331977,653.157
36.324250574,32.287689098,652.808
36.3244073069,32.2877514669,653.144
36.324308249,32.2878382134,652.871
36.3243229858,32.2878383081,652.815
36.3244570161,32.2878622678,652.987
36.324333901,32.2879101303,652.602
36.3245125551,32.2879740359,652.952
36.3244023312,32.2880212701,652.792
36.3244616002,32.2881704704,653.26
36.3244963075,32.2882440473,653.13
36.3246332701,32.2881679471,653.346
36.3246708931,32.2882394692,653.793
36.3246671689,32.2882318739,653.68
36.3246472739,32.2882474512,653.892
36.324642831,32.2882401238,653.699
36.3246016299,32.2882514809,653.276
