LONGITUDE,LATITUDE,VOLUME,STATUS,NAME,DISTRICT,BLOCK,NUMBER,HOUSES
36.3213037321,32.2891209918,4,Connected,D11-B12-T06,11,12,6,"D11-B12-H34,D11-B12-H35,D11-B12-H37,D11-B12-H38,D11-B12-H39,D11-B12-H42"
36.3213889591,32.2887906443,4,Connected,D11-B12-T07,11,12,7,"D11-B12-H32,D11-B12-H33,D11-B12-H40,D11-B12-H41,D11-B12-H46,D11-B12-H47,D11-B12-H48"
36.3218977172,32.2890814507,4,Connected,D11-B12-T08,11,12,8,"D11-B12-H43,D11-B12-H44,D11-B12-H55,D11-B12-H56"
36.3218165229,32.2888462865,4,Connected,D11-B12-T09,11,12,9,"D11-B12-H51,D11-B12-H52,D11-B12-H53,D11-B12-H54"
36.3220456187,32.2885229925,4,Connected,D11-B12-T10,11,12,10,"D11-B12-H49,D11-B12-H50,D11-B12-H59,D11-B12-H60,D11-B12-H61,D11-B12-H62,D11-B12-H66,D11-B12-H67"
36.3223811244,32.2888665347,4,Connected,D11-B12-T11,11,12,11,"D11-B12-H57,D11-B12-H58,D11-B12-H63,D11-B12-H64,D11-B12-H65"
36.3222931131,32.2884278684,4,Connected,D11-B12-T13,11,12,13,"D11-B12-H67,D11-B12-H68,D11-B12-H69,D11-B12-H76"
36.322661392,32.2882982749,4,Connected,D11-B12-T14,11,12,14,"D11-B12-H74,D11-B12-H75,D11-B12-H78,D11-B12-H79,D11-B12-H80"
36.3205451821,32.2884845069,4,Connected,D11-B14-T01,11,14,1,"D11-B14-H1,D11-B14-H2,D11-B14-H7,D11-B14-H8,D11-B14-H9"
36.3201980759,32.2880117514,4,Connected,D11-B14-T02,11,14,2,"D11-B14-H3,D11-B14-H4,D11-B14-H5,D11-B14-H12"
36.320702975,32.2881214336,4,Connected,D11-B14-T03,11,14,3,"D11-B14-H6,D11-B14-H9,D11-B14-H10,D11-B14-H11,D11-B14-H13,D11-B14-H14,D11-B14-H15,D11-B14-H16,D11-B14-H18,D11-B14-H19"
36.3210992243,32.2879436521,8,Connected,D11-B14-T04,11,14,4,"D11-B14-H17,D11-B14-H20,D11-B14-H21,D11-B14-H22,D11-B14-H23,D11-B14-H25,D11-B14-H26"
36.3215667983,32.2880446246,4,Connected,D11-B14-T05,11,14,5,"D11-B14-H27,D11-B14-H28,D11-B14-H29,D11-B14-H30,D11-B14-H31,D11-B14-H32,D11-B14-H33,D11-B14-H34"
36.3214549307,32.2878685088,4,Connected,D11-B14-T06,11,14,6,#N/A
36.3218638088,32.288031607,4,Connected,D11-B14-T07,11,14,7,"D11-B14-H38,D11-B14-H39,D11-B14-H40,D11-B14-H41,D11-B14-H42"
36.322052804,32.2878636424,4,Connected,D11-B14-T09,11,14,9,"D11-B14-H46,D11-B14-H47,D11-B14-H48,D11-B14-H49,D11-B14-H50"
36.3217690076,32.2876750826,4,Connected,D11-B14-T08,11,14,8,"D11-B14-H35,D11-B14-H36,D11-B14-H37,D11-B14-H43,D11-B14-H44,D11-B14-H54"
36.3196595412,32.2875609192,4,Connected,D11-B16-T01,11,16,1,"D11-B16-H1,D11-B16-H2,D11-B16-H3,D11-B16-H4,D11-B16-H5,D11-B16-H6"
36.3199640969,32.2875405227,4,Connected,D11-B16-T02,11,16,2,"D11-B16-H7,D11-B16-H8,D11-B16-H9,D11-B16-H10,D11-B16-H11"
36.3199573431,32.287337572,4,Connected,D11-B16-T03,11,16,3,"D11-B16-H12,D11-B16-H13,D11-B16-H14"
36.3204421307,32.287344254,8,Connected,D11-B16-T04,11,16,4,"D11-B16-H15,D11-B16-H16,D11-B16-H17,D11-B16-H18,D11-B16-H19,D11-B16-H20,D11-B16-H21,D11-B16-H22,D11-B16-H23,D11-B16-H24"
36.3211139439,32.2872174624,8,Connected,D11-B16-T05,11,16,5,"D11-B16-H25,D11-B16-H26,D11-B16-H27,D11-B16-H28,D11-B16-H29,D11-B16-H30,D11-B16-H31,D11-B16-H32,D11-B16-H33,D11-B16-H34,D11-B16-H35,D11-B16-H36,D11-B16-H37"
36.3214211861,32.2870462638,4,Connected,D11-B16-T06,11,16,6,"D11-B16-H38,D11-B16-H39,D11-B16-H40-1,D11-B16-H40"
36.3194588902,32.2890714068,4,Connected,D11-B11-T16,11,11,16,"D11-B11-H3,D11-B11-H4,D11-B11-H5,D11-B11-H15"
36.3344391466,32.2991940967,8,Pipes,D06-B01-T03,6,1,3,"D6-B1-H107,D6-B1-H108,D6-B1-H109,D6-B1-H123,D6-B1-H124,D6-B1-H125"
36.3391548177,32.2871645737,8,Pipes,D08-B06-T04,8,6,4,"D8-B6-H20,D8-B6-H21,D8-B6-H22,D8-B6-H23,D8-B6-H24,D8-B6-H25"
36.3342086776,32.2989134224,8,Pipes,D06-B01-T02,6,1,2,"D6-B1-H110,D6-B1-H111,D6-B1-H112,D6-B1-H120,D6-B1-H121,D6-B1-H122"
36.3341061963,32.2983299443,2,Pipes,D06-B01-T04,6,1,4,"D6-B1-H97,D6-B1-H98"
36.3344073779,32.2987602019,8,Pipes,D06-B01-T06,6,1,6,"D6-B1-H92,D6-B1-H93,D6-B1-H102,D6-B1-H103"
