longitude,latitude,septic_id,septic_id_short,septic_district,septic_block,septic_number,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_capacity,house_count,house_ids
36.320400,32.301102,D01-B08-T13,D1-B8-T13,1,8,13,4,160,,,,,,,,6,"D01-B08-H004,D01-B08-H005,D01-B08-H006,D01-B08-H007,D01-B08-H065,D01-B08-H066"
36.316534,32.301386,D01-B09-T01,D1-B9-T1,1,9,1,4,160,,,,,,,,8,"D01-B09-H036,D01-B09-H037,D01-B09-H038,D01-B09-H039,D01-B09-H040,D01-B09-H042,D01-B09-H043,D01-B09-H047"
36.316516,32.301063,D01-B09-T02,D1-B9-T2,1,9,2,8,160,,,,,,,,8,"D01-B09-H041,D01-B09-H045,D01-B10-H100,D01-B10-H214,D01-B10-H215,D01-B10-H216,D01-B10-H226,D01-B10-H227"
36.316952,32.301001,D01-B09-T03,D1-B9-T3,1,9,3,4,160,,,,,,,,4,"D01-B09-H035,D01-B09-H048,D01-B09-H050,D01-B10-H207"
36.317122,32.300967,D01-B09-T04,D1-B9-T4,1,9,4,4,160,,,,,,,,10,"D01-B09-H054,D01-B09-H055,D01-B09-H056,D01-B09-H057,D01-B09-H058,D01-B10-H097,D01-B10-H188,D01-B10-H196,D01-B10-H198,D01-B10-H199"
36.317705,32.300956,D01-B09-T05,D1-B9-T5,1,9,5,4,160,,,,,,,,7,"D01-B09-H059,D01-B09-H060,D01-B09-H061,D01-B09-H062,D01-B09-H064,D01-B09-H064-1,D01-B09-H065"
36.318356,32.301101,D01-B09-T06,D1-B9-T6,1,9,6,4,160,,,,,,,,7,"D01-B09-H020,D01-B09-H021,D01-B09-H022,D01-B09-H072,D01-B09-H073,D01-B09-H074,D01-B09-H076"
36.318243,32.300977,D01-B09-T07,D1-B9-T7,1,9,7,8,160,,,,,,,,7,"D01-B09-H023,D01-B09-H024,D01-B09-H067,D01-B09-H068,D01-B09-H069,D01-B09-H070,D01-B09-H071"
36.318773,32.300760,D01-B09-T08,D1-B9-T8,1,9,8,4,160,,,,,,,,6,"D01-B09-H078,D01-B09-H080,D01-B09-H081,D01-B09-H085,D01-B09-H086,D01-B09-H088"
36.318958,32.300971,D01-B09-T09,D1-B9-T9,1,9,9,4,160,,,,,,,,7,"D01-B08-H054,D01-B09-H077,D01-B09-H079,D01-B09-H081,D01-B09-H084,D01-B09-H086,D01-B09-H087"
36.319204,32.300977,D01-B09-T10,D1-B9-T10,1,9,10,4,160,,,,,,,,7,"D01-B08-H020,D01-B08-H021,D01-B08-H022,D01-B08-H054,D01-B08-H055,D01-B08-H057,D01-B09-H018"
36.319295,32.300969,D01-B09-T11,D1-B9-T11,1,9,11,4,160,,,,,,,,8,"D01-B07-H090,D01-B08-H015,D01-B08-H017,D01-B08-H019,D01-B08-H056,D01-B08-H058,D01-B08-H059,D01-B09-H016"
36.319281,32.300832,D01-B09-T12,D1-B9-T12,1,9,12,8,160,,,,,,,,4,"D01-B09-H089,D01-B09-H091,D01-B09-H092,D01-B09-H093"
36.320331,32.300794,D01-B09-T13,D1-B9-T13,1,9,13,8,160,,,,,,,,13,"D01-B08-H069,D01-B08-H070,D01-B08-H071,D01-B08-H072,D01-B08-H073,D01-B09-H002,D01-B09-H003,D01-B09-H004,D01-B09-H005,D01-B09-H006,D01-B09-H104,D01-B09-H105,D01-B09-H106"
36.320427,32.300535,D01-B09-T14,D1-B9-T14,1,9,14,4,160,,,,,,,,7,"D01-B09-H001,D01-B09-H010,D01-B09-H102,D01-B09-H103,D01-B09-H106,D01-B09-H107,D01-B10-H015"
36.317114,32.301297,D01-B09-T15,D1-B9-T15,1,9,15,4,160,,,,,,,,9,"D01-B08-H041,D01-B09-H029,D01-B09-H030,D01-B09-H031,D01-B09-H032,D01-B09-H033,D01-B09-H034,D01-B09-H052,D01-B09-H053"
36.315825,32.301615,D01-B10-T01,D1-B10-T1,1,10,1,4,160,,,,,,,,6,"D01-B10-H254,D01-B10-H255,D01-B10-H256,D01-B10-H257,D01-B10-H275,D01-B10-H276"
36.316310,32.301740,D01-B10-T02,D1-B10-T2,1,10,2,4,160,,,,,,,,5,"D01-B10-H249,D01-B10-H250,D01-B10-H251,D01-B10-H252,D01-B10-H253"
36.315984,32.301421,D01-B10-T03,D1-B10-T3,1,10,3,4,160,,,,,,,,6,"D01-B10-H245,D01-B10-H246,D01-B10-H247,D01-B10-H248,D01-B10-H255,D01-B10-H258"
36.315776,32.301232,D01-B10-T04,D1-B10-T4,1,10,4,4,160,,,,,,,,6,"D01-B10-H243,D01-B10-H244,D01-B10-H259,D01-B10-H260,D01-B10-H273,D01-B10-H274"
36.315187,32.300957,D01-B10-T05,D1-B10-T5,1,10,5,4,160,,,,,,,,7,"D01-B10-H262,D01-B10-H266,D01-B10-H268,D01-B10-H269,D01-B10-H270,D01-B10-H271,D01-B10-H272"
36.315730,32.300848,D01-B10-T06,D1-B10-T6,1,10,6,4,160,,,,,,,,10,"D01-B10-H238,D01-B10-H239,D01-B10-H240,D01-B10-H241,D01-B10-H242,D01-B10-H261,D01-B10-H263,D01-B10-H264,D01-B10-H265,D01-B10-H267"
36.315966,32.300794,D01-B10-T07,D1-B10-T7,1,10,7,4,160,,,,,,,,9,"D01-B10-H225,D01-B10-H228,D01-B10-H229,D01-B10-H230,D01-B10-H231,D01-B10-H232,D01-B10-H233,D01-B10-H234,D01-B10-H235"
36.316192,32.300525,D01-B10-T08,D1-B10-T8,1,10,8,2,160,,,,,,,,5,"D01-B10-H220,D01-B10-H221,D01-B10-H222,D01-B10-H236,D01-B10-H237"
36.316447,32.300767,D01-B10-T09,D1-B10-T9,1,10,9,4,160,,,,,,,,8,"D01-B10-H212,D01-B10-H213,D01-B10-H217,D01-B10-H218,D01-B10-H222-1,D01-B10-H223,D01-B10-H224,D01-B10-H225"
36.316719,32.300462,D01-B10-T10,D1-B10-T10,1,10,10,2,160,,,,,,,,2,"D01-B10-H193,D01-B10-H203"
36.316724,32.300412,D01-B10-T11,D1-B10-T11,1,10,11,4,160,,,,,,,,7,"D02-B01-H073,D02-B01-H084,D02-B01-H085,D02-B01-H086,D02-B01-H094,D02-B01-H095,D02-B01-H096"
36.317105,32.300639,D01-B10-T12,D1-B10-T12,1,10,12,4,160,,,,,,,,4,"D01-B10-H195,D01-B10-H200,D01-B10-H201,D01-B10-H206"
36.317506,32.300697,D01-B10-T13,D1-B10-T13,1,10,13,4,160,,,,,,,,5,"D01-B10-H169,D01-B10-H170,D01-B10-H171,D01-B10-H172,D01-B10-H173"
36.317151,32.300330,D01-B10-T14,D1-B10-T14,1,10,14,4,160,,,,,,,,7,"D02-B01-H055,D02-B01-H060,D02-B01-H061,D02-B01-H063,D02-B01-H070,D02-B01-H071,D02-B01-H072"
36.317519,32.300588,D01-B10-T15,D1-B10-T15,1,10,15,8,160,,,,,,,,10,"D01-B10-H162,D01-B10-H163,D01-B10-H174,D01-B10-H175,D01-B10-H176,D01-B10-H184,D01-B10-H185,D01-B10-H186,D01-B10-H187,D01-B10-H190"
36.317544,32.300312,D01-B10-T16,D1-B10-T16,1,10,16,4,160,,,,,,,,10,"D01-B10-H158,D01-B10-H160,D01-B10-H161,D01-B10-H177,D01-B10-H178,D01-B10-H179,D01-B10-H180,D01-B10-H181,D01-B10-H182,D01-B10-H183"
36.317978,32.300463,D01-B10-T17,D1-B10-T17,1,10,17,8,160,,,,,,,,8,"D01-B10-H151,D01-B10-H152,D01-B10-H153,D01-B10-H154,D01-B10-H164,D01-B10-H167,D01-B10-H168,D01-B10-H170"
36.317827,32.300164,D01-B10-T18,D1-B10-T18,1,10,18,4,160,,,,,,,,5,"D01-B10-H140,D01-B10-H141,D01-B10-H157,D01-B10-H159,D01-B10-H160"
36.317978,32.300313,D01-B10-T19,D1-B10-T19,1,10,19,8,160,,,,,,,,9,"D01-B10-H135,D01-B10-H136,D01-B10-H138,D01-B10-H139,D01-B10-H142,D01-B10-H143,D01-B10-H144,D01-B10-H155,D01-B10-H166"
36.318213,32.300528,D01-B10-T20,D1-B10-T20,1,10,20,8,160,,,,,,,,10,"D01-B10-H121,D01-B10-H127,D01-B10-H129,D01-B10-H130,D01-B10-H131,D01-B10-H132,D01-B10-H133,D01-B10-H145,D01-B10-H146,D01-B10-H165"
36.318221,32.300603,D01-B10-T21,D1-B10-T21,1,10,21,4,160,,,,,,,,7,"D01-B10-H125,D01-B10-H126,D01-B10-H128,D01-B10-H147,D01-B10-H148,D01-B10-H149,D01-B10-H150"
36.318623,32.300512,D01-B10-T22,D1-B10-T22,1,10,22,4,160,,,,,,,,7,"D01-B10-H111,D01-B10-H113,D01-B10-H122,D01-B10-H123,D01-B10-H124,D01-B10-H125,D01-B10-H126"
36.318638,32.300490,D01-B10-T23,D1-B10-T23,1,10,23,4,160,,,,,,,,7,"D01-B10-H099,D01-B10-H103,D01-B10-H110,D01-B10-H114,D01-B10-H115,D01-B10-H116,D01-B10-H122"
36.318610,32.300115,D01-B10-T24,D1-B10-T24,1,10,24,8,160,,,,,,,,10,"D01-B10-H105,D01-B10-H107,D01-B10-H108,D01-B10-H109,D01-B10-H117,D01-B10-H118,D01-B10-H119,D01-B10-H120,D01-B10-H134,D01-B10-H137"
36.318889,32.300084,D01-B10-T25,D1-B10-T25,1,10,25,4,160,,,,,,,,6,"D01-B10-H082,D01-B10-H095,D01-B10-H096,D01-B10-H097,D01-B10-H105,D01-B10-H106"
36.319024,32.300470,D01-B10-T26,D1-B10-T26,1,10,26,8,160,,,,,,,,11,"D01-B10-H077,D01-B10-H085,D01-B10-H086,D01-B10-H087,D01-B10-H089,D01-B10-H090,D01-B10-H091,D01-B10-H098,D01-B10-H101,D01-B10-H102,D01-B10-H112"
36.319152,32.300114,D01-B10-T27,D1-B10-T27,1,10,27,4,160,,,,,,,,10,"D01-B10-H070,D01-B10-H079,D01-B10-H080,D01-B10-H081,D01-B10-H083,D01-B10-H084,D01-B10-H092,D01-B10-H093,D01-B10-H094,D01-B10-H098"
36.319627,32.300306,D01-B10-T28,D1-B10-T28,1,10,28,8,160,,,,,,,,11,"D01-B10-H054,D01-B10-H057,D01-B10-H058,D01-B10-H059,D01-B10-H071,D01-B10-H072,D01-B10-H073,D01-B10-H074,D01-B10-H075,D01-B10-H076,D01-B10-H078"
36.319538,32.300224,D01-B10-T29,D1-B10-T29,1,10,29,4,160,,,,,,,,3,"D01-B10-H051,D01-B10-H062,D01-B10-H070"
36.319565,32.299966,D01-B10-T30,D1-B10-T30,1,10,30,4,160,,,,,,,,8,"D01-B10-H060,D01-B10-H063,D01-B10-H064,D01-B10-H065,D01-B10-H066,D01-B10-H067,D01-B10-H068,D01-B10-H069"
36.319944,32.300527,D01-B10-T31,D1-B10-T31,1,10,31,4,160,,,,,,,,6,"D01-B09-H098,D01-B09-H099,D01-B09-H100,D01-B09-H101,D01-B10-H053,D01-B10-H055"
36.319996,32.300487,D01-B10-T32,D1-B10-T32,1,10,32,8,160,,,,,,,,13,"D01-B10-H002,D01-B10-H012,D01-B10-H013,D01-B10-H014,D01-B10-H015,D01-B10-H027,D01-B10-H028,D01-B10-H029,D01-B10-H038,D01-B10-H039,D01-B10-H040,D01-B10-H042,D01-B10-H043"
36.319789,32.299947,D01-B10-T33,D1-B10-T33,1,10,33,4,160,,,,,,,,10,"D01-B10-H022,D01-B10-H024,D01-B10-H030,D01-B10-H032,D01-B10-H033,D01-B10-H034,D01-B10-H035,D01-B10-H046,D01-B10-H047,D01-B10-H048"
36.320150,32.300202,D01-B10-T34,D1-B10-T34,1,10,34,4,160,,,,,,,,11,"D01-B10-H003,D01-B10-H004,D01-B10-H010,D01-B10-H011,D01-B10-H016,D01-B10-H017,D01-B10-H018,D01-B10-H025,D01-B10-H026,D01-B10-H029,D01-B10-H037"
36.320208,32.299804,D01-B10-T35,D1-B10-T35,1,10,35,2,160,,,,,,,,2,"D01-B10-H008,D01-B10-H020"
36.320343,32.299819,D01-B10-T36,D1-B10-T36,1,10,36,8,160,,,,,,,,6,"D01-B10-H005,D01-B10-H005-1,D01-B10-H006,D01-B10-H009,D01-B10-H018,D01-B10-H019"
36.317191,32.300529,D01-B10-T37,D1-B10-T37,1,10,37,4,160,,,,,,,,9,"D01-B10-H193,D01-B10-H202,D01-B10-H203,D01-B10-H204,D01-B10-H205,D01-B10-H208,D01-B10-H209,D01-B10-H210,D01-B10-H211"
36.319642,32.300612,D01-B10-T38,D1-B10-T38,1,10,38,4,160,,,,,,,,8,"D01-B09-H011,D01-B09-H012,D01-B09-H094,D01-B09-H095,D01-B09-H096,D01-B09-H097,D01-B10-H056,D01-B10-H057"
36.319633,32.300207,D01-B10-T39,D1-B10-T39,1,10,39,4,160,,,,,,,,8,"D01-B10-H025,D01-B10-H030,D01-B10-H031,D01-B10-H036,D01-B10-H044,D01-B10-H045,D01-B10-H052,D01-B10-H060"
36.314924,32.300612,D02-B01-T01,D2-B1-T1,2,1,1,4,180,,,,,,,,5,"D02-B01-H146,D02-B01-H147,D02-B01-H148,D02-B01-H149,D02-B01-H150"
36.315450,32.300626,D02-B01-T02,D2-B1-T2,2,1,2,4,180,,,,,,,,6,"D02-B01-H133,D02-B01-H134,D02-B01-H135,D02-B01-H136,D02-B01-H137,D02-B01-H145"
36.314946,32.300214,D02-B01-T03,D2-B1-T3,2,1,3,8,180,,,,,,,,9,"D02-B01-H139,D02-B01-H140,D02-B01-H141,D02-B01-H142,D02-B01-H143,D02-B01-H144,D02-B01-H150,D02-B01-H151,D02-B01-H152"
36.315371,32.300163,D02-B01-T04,D2-B1-T4,2,1,4,4,180,,,,,,,,4,"D02-B01-H129,D02-B01-H130,D02-B01-H131,D02-B01-H132"
36.315599,32.300142,D02-B01-T05,D2-B1-T5,2,1,5,4,180,,,,,,,,7,"D02-B01-H120,D02-B01-H123,D02-B01-H124,D02-B01-H125,D02-B01-H126,D02-B01-H127,D02-B01-H128"
36.316009,32.300461,D02-B01-T06,D2-B1-T6,2,1,6,4,180,,,,,,,,7,"D02-B01-H103,D02-B01-H111,D02-B01-H112,D02-B01-H113,D02-B01-H115,D02-B01-H121,D02-B01-H122"
36.316025,32.299924,D02-B01-T07,D2-B1-T7,2,1,7,4,180,,,,,,,,7,"D02-B01-H100,D02-B01-H106,D02-B01-H107,D02-B01-H108,D02-B01-H117,D02-B01-H118,D02-B01-H119"
36.316209,32.300178,D02-B01-T08,D2-B1-T8,2,1,8,4,180,,,,,,,,7,"D02-B01-H101,D02-B01-H102,D02-B01-H105,D02-B01-H106,D02-B01-H109,D02-B01-H110,D02-B01-H114"
36.316482,32.300111,D02-B01-T09,D2-B1-T9,2,1,9,8,180,,,,,,,,9,"D02-B01-H079,D02-B01-H082,D02-B01-H083,D02-B01-H087,D02-B01-H091,D02-B01-H092,D02-B01-H093,D02-B01-H097,D02-B01-H098"
36.316973,32.300036,D02-B01-T10,D2-B1-T10,2,1,10,4,180,,,,,,,,6,"D02-B01-H067,D02-B01-H068,D02-B01-H069,D02-B01-H074,D02-B01-H075,D02-B01-H078"
36.316898,32.299805,D02-B01-T11,D2-B1-T11,2,1,11,4,180,,,,,,,,8,"D02-B01-H058,D02-B01-H064,D02-B01-H065,D02-B01-H066,D02-B01-H076,D02-B01-H077,D02-B01-H080,D02-B01-H081"
36.317428,32.300014,D02-B01-T12,D2-B1-T12,2,1,12,4,180,,,,,,,,7,"D02-B01-H054,D02-B01-H056,D02-B01-H057,D02-B01-H059,D02-B01-H060,D02-B01-H060-1,D02-B01-H062"
36.317650,32.300020,D02-B01-T13,D2-B1-T13,2,1,13,4,180,,,,,,,,7,"D02-B01-H045,D02-B01-H047,D02-B01-H048,D02-B01-H049,D02-B01-H050,D02-B01-H051,D02-B01-H052"
36.318069,32.300048,D02-B01-T14,D2-B1-T14,2,1,14,4,180,,,,,,,,7,"D02-B01-H033,D02-B01-H037,D02-B01-H038,D02-B01-H039,D02-B01-H042,D02-B01-H043,D02-B01-H044"
36.318469,32.299778,D02-B01-T15,D2-B1-T15,2,1,15,8,180,,,,,,,,7,"D02-B01-H030,D02-B01-H031,D02-B01-H032,D02-B01-H034,D02-B01-H035,D02-B01-H036,D02-B01-H041"
36.318941,32.299755,D02-B01-T16,D2-B1-T16,2,1,16,4,180,,,,,,,,5,"D02-B01-H018,D02-B01-H019,D02-B01-H022,D02-B01-H023,D02-B02-H036"
36.318963,32.299912,D02-B01-T17,D2-B1-T17,2,1,17,4,180,,,,,,,,7,"D02-B01-H017,D02-B01-H020,D02-B01-H021,D02-B01-H024,D02-B01-H025,D02-B01-H028,D02-B01-H029"
36.319347,32.299847,D02-B01-T18,D2-B1-T18,2,1,18,4,180,,,,,,,,2,"D02-B01-H015,D02-B01-H016"
36.319581,32.299800,D02-B01-T19,D2-B1-T19,2,1,19,4,180,,,,,,,,7,"D02-B01-H001,D02-B01-H004,D02-B01-H006,D02-B01-H007,D02-B01-H010,D02-B01-H012,D02-B01-H013"
36.314209,32.299555,D02-B02-T01,D2-B2-T1,2,2,1,4,180,,,,,,,,6,"D02-B02-H208,D02-B02-H221,D02-B02-H222,D02-B02-H223,D02-B02-H224,D02-B02-H225"
36.314511,32.299694,D02-B02-T02,D2-B2-T2,2,2,2,4,180,,,,,,,,6,"D02-B02-H205,D02-B02-H206,D02-B02-H209,D02-B02-H217,D02-B02-H218,D02-B02-H220"
36.314548,32.299891,D02-B02-T03,D2-B2-T3,2,2,3,4,180,,,,,,,,6,"D02-B02-H211,D02-B02-H212,D02-B02-H213,D02-B02-H214,D02-B02-H215,D02-B02-H216"
36.314952,32.299875,D02-B02-T04,D2-B2-T4,2,2,4,4,180,,,,,,,,7,"D02-B02-H200,D02-B02-H201,D02-B02-H202,D02-B02-H203,D02-B02-H204,D02-B02-H205,D02-B02-H210"
36.314917,32.299645,D02-B02-T05,D2-B2-T5,2,2,5,4,180,,,,,,,,4,"D02-B02-H187,D02-B02-H191,D02-B02-H192,D02-B02-H193"
36.314808,32.299471,D02-B02-T06,D2-B2-T6,2,2,6,4,180,,,,,,,,6,"D02-B02-H194,D02-B02-H195,D02-B02-H197,D02-B02-H198,D02-B02-H199,D02-B02-H207"
36.315006,32.299509,D02-B02-T07,D2-B2-T7,2,2,7,4,180,,,,,,,,10,"D02-B02-H173,D02-B02-H177,D02-B02-H178,D02-B02-H179,D02-B02-H180,D02-B02-H181,D02-B02-H184,D02-B02-H185,D02-B02-H186,D02-B02-H187"
36.315091,32.299339,D02-B02-T08,D2-B2-T8,2,2,8,4,180,,,,,,,,7,"D02-B02-H182,D02-B02-H183,D02-B02-H185,D02-B02-H196,D02-B02-H198,D02-B03-H116,D02-B03-H123"
36.315251,32.299938,D02-B02-T09,D2-B2-T9,2,2,9,4,180,,,,,,,,4,"D02-B02-H176,D02-B02-H188,D02-B02-H189,D02-B02-H190"
36.315562,32.299789,D02-B02-T10,D2-B2-T10,2,2,10,4,180,,,,,,,,8,"D02-B02-H158,D02-B02-H159,D02-B02-H163,D02-B02-H165,D02-B02-H174,D02-B02-H175,D02-B02-H175-1,D02-B02-H176"
36.315389,32.299263,D02-B02-T11,D2-B2-T11,2,2,11,4,180,,,,,,,,7,"D02-B02-H152,D02-B02-H167,D02-B02-H168,D02-B02-H169,D02-B02-H170,D02-B02-H171,D02-B02-H172"
36.315869,32.299753,D02-B02-T12,D2-B2-T12,2,2,12,4,180,,,,,,,,6,"D02-B02-H144-1,D02-B02-H154,D02-B02-H156,D02-B02-H157,D02-B02-H158,D02-B02-H159"
36.316068,32.299383,D02-B02-T13,D2-B2-T13,2,2,13,8,180,,,,,,,,12,"D02-B02-H140,D02-B02-H145,D02-B02-H146,D02-B02-H147,D02-B02-H148,D02-B02-H149,D02-B02-H150,D02-B02-H151,D02-B02-H153,D02-B02-H162,D02-B02-H164,D02-B02-H166"
36.316212,32.299225,D02-B02-T14,D2-B2-T14,2,2,14,4,180,,,,,,,,8,"D02-B02-H123,D02-B02-H124,D02-B02-H130,D02-B02-H131,D02-B02-H132,D02-B02-H137,D02-B02-H138,D02-B02-H139"
36.316351,32.299813,D02-B02-T15,D2-B2-T15,2,2,15,8,180,,,,,,,,11,"D02-B01-H088,D02-B01-H089,D02-B01-H090,D02-B01-H099,D02-B02-H126,D02-B02-H127,D02-B02-H134,D02-B02-H135,D02-B02-H141,D02-B02-H142,D02-B02-H143"
36.316529,32.299501,D02-B02-T16,D2-B2-T16,2,2,16,4,180,,,,,,,,7,"D02-B02-H115,D02-B02-H116,D02-B02-H117,D02-B02-H125,D02-B02-H129,D02-B02-H133,D02-B02-H136"
36.316774,32.299709,D02-B02-T17,D2-B2-T17,2,2,17,4,180,,,,,,,,5,"D02-B02-H107,D02-B02-H111,D02-B02-H112,D02-B02-H113,D02-B02-H115"
36.316875,32.299453,D02-B02-T18,D2-B2-T18,2,2,18,4,180,,,,,,,,6,"D02-B02-H102,D02-B02-H113,D02-B02-H118,D02-B02-H120,D02-B02-H121,D02-B02-H122"
36.317031,32.299198,D02-B02-T19,D2-B2-T19,2,2,19,4,180,,,,,,,,8,"D02-B02-H091,D02-B02-H092,D02-B02-H093,D02-B02-H103,D02-B02-H104,D02-B02-H105,D02-B03-H082,D02-B03-H083"
36.317231,32.299737,D02-B02-T20,D2-B2-T20,2,2,20,8,180,,,,,,,,8,"D02-B02-H096,D02-B02-H097,D02-B02-H098,D02-B02-H099,D02-B02-H106,D02-B02-H108,D02-B02-H109,D02-B02-H110"
36.317479,32.299369,D02-B02-T21,D2-B2-T21,2,2,21,8,180,,,,,,,,10,"D02-B01-H087,D02-B01-H088,D02-B02-H084,D02-B02-H085,D02-B02-H089,D02-B02-H094,D02-B02-H094-1,D02-B02-H095,D02-B02-H100,D02-B02-H101"
36.317539,32.299158,D02-B02-T22,D2-B2-T22,2,2,22,4,180,,,,,,,,11,"D02-B03-H064,D02-B03-H065,D02-B03-H068,D02-B03-H069,D02-B03-H073,D02-B03-H074,D02-B03-H075,D02-B03-H079,D02-B03-H080,D02-B03-H081,D02-B03-H089"
36.317803,32.299290,D02-B02-T23,D2-B2-T23,2,2,23,4,180,,,,,,,,7,"D02-B02-H067,D02-B02-H069,D02-B02-H076,D02-B02-H077,D02-B02-H081,D02-B02-H082,D02-B02-H083"
36.317840,32.299409,D02-B02-T24,D2-B2-T24,2,2,24,4,180,,,,,,,,5,"D02-B02-H075,D02-B02-H078,D02-B02-H079,D02-B02-H080,D02-B02-H086"
36.317921,32.299750,D02-B02-T25,D2-B2-T25,2,2,25,4,180,,,,,,,,5,"D02-B01-H042,D02-B01-H046,D02-B02-H061,D02-B02-H072,D02-B02-H073"
36.318286,32.299133,D02-B02-T26,D2-B2-T26,2,2,26,4,180,,,,,,,,7,"D02-B02-H056,D02-B02-H057,D02-B02-H058,D02-B02-H065,D02-B02-H066,D02-B03-H045,D02-B03-H046"
36.318489,32.299321,D02-B02-T27,D2-B2-T27,2,2,27,4,180,,,,,,,,8,"D02-B02-H051,D02-B02-H052,D02-B02-H054,D02-B02-H055,D02-B02-H058,D02-B02-H064,D02-B02-H068,D02-B02-H070"
36.318446,32.299488,D02-B02-T28,D2-B2-T28,2,2,28,4,180,,,,,,,,7,"D02-B02-H059,D02-B02-H060,D02-B02-H062,D02-B02-H063,D02-B02-H071,D02-B02-H073,D02-B02-H074"
36.318605,32.299661,D02-B02-T29,D2-B2-T29,2,2,29,4,180,,,,,,,,9,"D02-B01-H026,D02-B01-H027,D02-B02-H037,D02-B02-H045,D02-B02-H046,D02-B02-H047,D02-B02-H048,D02-B02-H050,D02-B02-H053"
36.318727,32.299230,D02-B02-T30,D2-B2-T30,2,2,30,4,180,,,,,,,,8,"D02-B02-H031,D02-B02-H033,D02-B02-H039,D02-B02-H040,D02-B02-H041,D02-B02-H042,D02-B02-H043,D02-B02-H050"
36.318933,32.299331,D02-B02-T31,D2-B2-T31,2,2,31,4,180,,,,,,,,6,"D02-B02-H024,D02-B02-H029,D02-B02-H030,D02-B02-H034,D02-B02-H038,D02-B02-H044"
36.319387,32.299589,D02-B02-T32,D2-B2-T32,2,2,32,4,180,,,,,,,,9,"D02-B01-H013,D02-B01-H014,D02-B02-H018,D02-B02-H019,D02-B02-H026,D02-B02-H027,D02-B02-H028,D02-B02-H029,D02-B02-H035"
36.319465,32.299290,D02-B02-T33,D2-B2-T33,2,2,33,4,180,,,,,,,,8,"D02-B02-H004,D02-B02-H009,D02-B02-H012,D02-B02-H017,D02-B02-H020,D02-B02-H021,D02-B02-H024,D02-B02-H025"
36.319766,32.299052,D02-B02-T34,D2-B2-T34,2,2,34,8,180,,,,,,,,10,"D02-B02-H005,D02-B02-H007,D02-B02-H008,D02-B02-H013,D02-B02-H014,D02-B02-H015,D02-B02-H016,D02-B02-H021,D02-B02-H022,D02-B02-H023"
36.319916,32.299505,D02-B02-T35,D2-B2-T35,2,2,35,8,180,,,,,,,,10,"D02-B01-H002,D02-B01-H003,D02-B01-H005,D02-B01-H008,D02-B01-H009,D02-B02-H001,D02-B02-H002,D02-B02-H003,D02-B02-H010,D02-B02-H011"
36.314019,32.299238,D02-B03-T01,D2-B3-T1,2,3,1,4,180,,,,,,,,12,"D02-B03-H133,D02-B03-H134,D02-B03-H135,D02-B03-H137,D02-B03-H138,D02-B03-H139,D02-B03-H140,D02-B03-H143,D02-B03-H144,D02-B03-H145,D02-B03-H146,D02-B04-H098"
36.314610,32.299267,D02-B03-T03,D2-B3-T3,2,3,3,4,180,,,,,,,,7,"D02-B03-H128,D02-B03-H129,D02-B03-H130,D02-B03-H131,D02-B03-H136,D02-B03-H141,D02-B03-H142"
36.314718,32.298910,D02-B03-T04,D2-B3-T4,2,3,4,4,180,,,,,,,,8,"D02-B03-H124,D02-B03-H125,D02-B03-H126,D02-B03-H127,D02-B03-H130,D02-B03-H132,D02-B03-H132-1,D02-B03-H133"
36.315176,32.298939,D02-B03-T05,D2-B3-T5,2,3,5,4,180,,,,,,,,6,"D02-B03-H117,D02-B03-H118,D02-B03-H119,D02-B03-H120,D02-B03-H121,D02-B03-H122"
36.315358,32.298930,D02-B03-T06,D2-B3-T6,2,3,6,4,180,,,,,,,,8,"D02-B03-H082,D02-B03-H106,D02-B03-H109,D02-B03-H110,D02-B03-H113,D02-B03-H114,D02-B04-H081,D02-B04-H084"
36.315603,32.299138,D02-B03-T07,D2-B3-T7,2,3,7,4,180,,,,,,,,7,"D02-B03-H104,D02-B03-H107,D02-B03-H108,D02-B03-H111,D02-B03-H112,D02-B03-H113,D02-B03-H115"
36.315867,32.298848,D02-B03-T08,D2-B3-T8,2,3,8,4,180,,,,,,,,3,"D02-B03-H101,D02-B03-H102,D02-B03-H103"
36.316162,32.299126,D02-B03-T09,D2-B3-T9,2,3,9,4,180,,,,,,,,4,"D02-B03-H094,D02-B03-H095,D02-B03-H096,D02-B03-H097"
36.316258,32.298883,D02-B03-T10,D2-B3-T10,2,3,10,4,180,,,,,,,,4,"D02-B03-H093,D02-B03-H098,D02-B03-H099,D02-B03-H100"
36.316513,32.298834,D02-B03-T11,D2-B3-T11,2,3,11,2,160,,,,,,,,3,"D02-B03-H090,D02-B03-H092,D02-B04-H061"
36.316949,32.299002,D02-B03-T12,D2-B3-T12,2,3,12,4,180,,,,,,,,7,"D02-B03-H079,D02-B03-H081,D02-B03-H082,D02-B03-H086,D02-B03-H087,D02-B03-H088,D02-B03-H091"
36.316959,32.298893,D02-B03-T13,D2-B3-T13,2,3,13,4,180,,,,,,,,7,"D02-B03-H072,D02-B03-H076,D02-B03-H077,D02-B03-H078,D02-B03-H084,D02-B03-H085,D02-B03-H089"
